id_siniestro;fecha_siniestro;anio_siniestro;modo_desplazamiento_victima;sexo_victima;edad_victima;GRAVEdad_victima;rol_victima;fecha_fallecimiento_victima
LC-2022-0056394;2022-02-07;2022;SD;SD;SD;LEVE;SD;
LC-2022-0056573;2022-02-07;2022;SD;SD;SD;LEVE;SD;
LC-2022-0055694;2022-02-07;2022;TRANSPORTE PUBLICO;SD;SD;LEVE;SD;
LC-2022-0056534;2022-02-07;2022;TRANSPORTE PUBLICO;SD;SD;LEVE;SD;
LC-2022-0056799;2022-02-08;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0061575;2022-02-08;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0057389;2022-02-08;2022;SD;SD;SD;LEVE;SD;
LC-2022-0058274;2022-02-08;2022;SD;SD;SD;LEVE;SD;
LC-2022-0058299;2022-02-08;2022;SD;SD;SD;LEVE;SD;
LC-2022-0060240;2022-02-08;2022;TAXI;SD;SD;LEVE;SD;
LC-2022-0064726;2022-02-08;2022;TRANSPORTE PUBLICO;SD;SD;LEVE;SD;
LC-2022-0070375;2022-02-08;2022;TRANSPORTE PUBLICO;SD;SD;LEVE;SD;
LC-2022-0059231;2022-02-09;2022;AUTO;SD;SD;LEVE;SD;
LC-2022-0060687;2022-02-09;2022;AUTO;SD;SD;LEVE;SD;
LC-2022-0059615;2022-02-09;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0059841;2022-02-09;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0059883;2022-02-09;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0058950;2022-02-09;2022;SD;SD;SD;LEVE;SD;
LC-2022-0059078;2022-02-09;2022;SD;SD;SD;LEVE;SD;
LC-2022-0059120;2022-02-09;2022;SD;SD;SD;LEVE;SD;
LC-2022-0059132;2022-02-09;2022;SD;SD;SD;LEVE;SD;
LC-2022-0060324;2022-02-09;2022;SD;SD;SD;LEVE;SD;
LC-2022-0059965;2022-02-09;2022;UTILITARIO;SD;SD;LEVE;SD;
LC-2022-0065153;2022-02-10;2022;AUTO;SD;SD;LEVE;SD;
LC-2022-0068437;2022-02-10;2022;AUTO;SD;SD;LEVE;SD;
LC-2022-0068437;2022-02-10;2022;AUTO;SD;SD;LEVE;SD;
LC-2022-0068437;2022-02-10;2022;AUTO;SD;SD;LEVE;SD;
LC-2022-0060674;2022-02-10;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0061731;2022-02-10;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0062003;2022-02-10;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0062143;2022-02-10;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0062342;2022-02-10;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0062547;2022-02-10;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0060991;2022-02-10;2022;SD;SD;SD;LEVE;SD;
LC-2022-0090330;2022-02-10;2022;SD;SD;SD;LEVE;SD;
LC-2022-0063053;2022-02-11;2022;AUTO;SD;SD;LEVE;SD;
LC-2022-0062616;2022-02-11;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0063238;2022-02-11;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0063526;2022-02-11;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0063757;2022-02-11;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0064070;2022-02-11;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0065403;2022-02-12;2022;AUTO;SD;SD;LEVE;SD;
LC-2022-0064651;2022-02-12;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0065223;2022-02-12;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0064844;2022-02-12;2022;SD;SD;SD;LEVE;SD;
LC-2022-0068023;2022-02-13;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0068426;2022-02-13;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0068484;2022-02-13;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0067900;2022-02-13;2022;TAXI;SD;SD;LEVE;SD;
LC-2022-0068777;2022-02-14;2022;AUTO;SD;SD;LEVE;SD;
LC-2022-0069432;2022-02-14;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0069657;2022-02-14;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0070020;2022-02-14;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0068653;2022-02-14;2022;SD;SD;SD;LEVE;SD;
LC-2022-0069500;2022-02-14;2022;SD;SD;SD;LEVE;SD;
LC-2022-0069977;2022-02-14;2022;SD;SD;SD;LEVE;SD;
LC-2022-0070286;2022-02-14;2022;SD;SD;SD;LEVE;SD;
LC-2022-0070368;2022-02-14;2022;TRANSPORTE PUBLICO;SD;SD;LEVE;SD;
LC-2022-0071583;2022-02-15;2022;AUTO;SD;SD;LEVE;SD;
LC-2022-0071277;2022-02-15;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0071968;2022-02-15;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0072258;2022-02-15;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0066900;2022-02-15;2022;SD;SD;SD;LEVE;SD;
LC-2022-0070624;2022-02-15;2022;SD;SD;SD;LEVE;SD;
LC-2022-0070920;2022-02-15;2022;SD;SD;SD;LEVE;SD;
LC-2022-0071962;2022-02-15;2022;SD;SD;SD;LEVE;SD;
LC-2022-0071962;2022-02-15;2022;SD;SD;SD;LEVE;SD;
LC-2022-0071962;2022-02-15;2022;SD;SD;SD;LEVE;SD;
LC-2022-0072404;2022-02-15;2022;SD;SD;SD;LEVE;SD;
LC-2022-0072766;2022-02-15;2022;SD;SD;SD;LEVE;SD;
LC-2022-0073702;2022-02-16;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0073729;2022-02-16;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0074323;2022-02-16;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0076257;2022-02-16;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0076478;2022-02-16;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0075351;2022-02-16;2022;TRANSPORTE PUBLICO;SD;SD;LEVE;SD;
LC-2022-0077340;2022-02-18;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0078219;2022-02-18;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0079281;2022-02-18;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0076556;2022-02-18;2022;SD;SD;SD;LEVE;SD;
LC-2022-0077043;2022-02-18;2022;SD;SD;SD;LEVE;SD;
LC-2022-0077444;2022-02-18;2022;SD;SD;SD;LEVE;SD;
LC-2022-0078237;2022-02-18;2022;SD;SD;SD;LEVE;SD;
LC-2022-0078807;2022-02-18;2022;SD;SD;SD;LEVE;SD;
LC-2022-0088571;2022-02-18;2022;SD;SD;SD;LEVE;SD;
LC-2022-0077615;2022-02-18;2022;TAXI;SD;SD;LEVE;SD;
LC-2022-0079720;2022-02-19;2022;AUTO;SD;SD;LEVE;SD;
LC-2022-0078791;2022-02-19;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0079431;2022-02-19;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0079551;2022-02-19;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0079777;2022-02-19;2022;MOTO;SD;SD;LEVE;SD;
LC-2022-0079777;2022-02-19;2022;MOTO;SD;SD;LEVE;SD;
